experiment_id,case_id,category,difficulty,harness,adapter,model,requested_model_id,reported_model_id,skill_condition,repeat,synthetic,eligible_for_scoring,funnel,migration_success,tokens_in,cached_input_tokens,tokens_out,reasoning_output_tokens,tokens_total,cost_usd,cost_source,migration_wall_clock_s,e2e_elapsed_s,iterations,token_budget,token_budget_exceeded,session_id,result_path
qoder-kimi-k3-kurt-skill-3cases-v1,bnbAdam8bitMoments,simple-kernels,hard,qoder,external_command,kimi-k3,Kimi-K3,,with-kurt-skill,0,False,True,pass,True,,,,,,,unavailable,1200.6949429500382,1210.748332806048,0,150000,False,,artifacts/stage2/qoder-kimi-k3-kurt-skill-3cases-v1/bnbAdam8bitMoments/qoder__kimi-k3__with-kurt-skill__r0/migration.json
qoder-kimi-k3-kurt-skill-3cases-v1,ggmlRopeInterleaved,simple-kernels,hard,qoder,external_command,kimi-k3,Kimi-K3,,with-kurt-skill,0,False,True,wrong_output,False,,,,,,,unavailable,126.20173384895315,136.01935898599913,0,150000,False,,artifacts/stage2/qoder-kimi-k3-kurt-skill-3cases-v1/ggmlRopeInterleaved/qoder__kimi-k3__with-kurt-skill__r0/migration.json
qoder-kimi-k3-kurt-skill-3cases-v1,vllmRotaryPaged,graph-irregular,hard,qoder,external_command,kimi-k3,Kimi-K3,,with-kurt-skill,0,False,True,wrong_output,False,,,,,,,unavailable,140.29900232498767,150.12145835801493,0,150000,False,,artifacts/stage2/qoder-kimi-k3-kurt-skill-3cases-v1/vllmRotaryPaged/qoder__kimi-k3__with-kurt-skill__r0/migration.json
