experiment_id,case_id,category,difficulty,harness,adapter,model,requested_model_id,reported_model_id,skill_condition,repeat,synthetic,eligible_for_scoring,funnel,migration_success,tokens_in,cached_input_tokens,tokens_out,reasoning_output_tokens,tokens_total,cost_usd,cost_source,migration_wall_clock_s,e2e_elapsed_s,iterations,token_budget,token_budget_exceeded,session_id,result_path
qoder-minimax-m3-precision-skill-6cases-v1,bnbAdam8bitMoments,simple-kernels,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-precision-skill,0,False,True,pass,True,,,,,,,unavailable,74.48942030401668,85.5404639809858,0,150000,False,,artifacts/stage2/qoder-minimax-m3-precision-skill-6cases-v1/bnbAdam8bitMoments/qoder__minimax-m3__with-precision-skill__r0/migration.json
qoder-minimax-m3-precision-skill-6cases-v1,bnbInt8VectorQuant,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-precision-skill,0,False,True,pass,True,,,,,,,unavailable,148.7019209789578,158.8745555949863,0,150000,False,,artifacts/stage2/qoder-minimax-m3-precision-skill-6cases-v1/bnbInt8VectorQuant/qoder__minimax-m3__with-precision-skill__r0/migration.json
qoder-minimax-m3-precision-skill-6cases-v1,ggmlQuantizeQ8,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-precision-skill,0,False,True,pass,True,,,,,,,unavailable,102.0299737600144,112.019163777004,0,150000,False,,artifacts/stage2/qoder-minimax-m3-precision-skill-6cases-v1/ggmlQuantizeQ8/qoder__minimax-m3__with-precision-skill__r0/migration.json
qoder-minimax-m3-precision-skill-6cases-v1,ggmlRopeInterleaved,simple-kernels,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-precision-skill,0,False,True,pass,True,,,,,,,unavailable,79.08485919900704,88.81388037698343,0,150000,False,,artifacts/stage2/qoder-minimax-m3-precision-skill-6cases-v1/ggmlRopeInterleaved/qoder__minimax-m3__with-precision-skill__r0/migration.json
qoder-minimax-m3-precision-skill-6cases-v1,vllmPerTokenInt8Quant,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-precision-skill,0,False,True,pass,True,,,,,,,unavailable,136.34497933700914,146.46616149501642,0,150000,False,,artifacts/stage2/qoder-minimax-m3-precision-skill-6cases-v1/vllmPerTokenInt8Quant/qoder__minimax-m3__with-precision-skill__r0/migration.json
qoder-minimax-m3-precision-skill-6cases-v1,vllmRotaryPaged,graph-irregular,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-precision-skill,0,False,True,pass,True,,,,,,,unavailable,67.48083380400203,76.93990912800655,0,150000,False,,artifacts/stage2/qoder-minimax-m3-precision-skill-6cases-v1/vllmRotaryPaged/qoder__minimax-m3__with-precision-skill__r0/migration.json
