experiment_id,case_id,category,difficulty,harness,adapter,model,requested_model_id,reported_model_id,skill_condition,repeat,synthetic,eligible_for_scoring,funnel,migration_success,tokens_in,cached_input_tokens,tokens_out,reasoning_output_tokens,tokens_total,cost_usd,cost_source,migration_wall_clock_s,e2e_elapsed_s,iterations,token_budget,token_budget_exceeded,session_id,result_path
codebuddy-minimax-m3-full250-v1,bitonicSort,simple-kernels,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,621496,,10345,,631841,0.0,provider_reported,105.9927196999779,119.92655610002112,47,500000,True,86aa07cf-9fff-46cf-8ba4-7abc348a2bb4,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bitonicSort/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbAdam8bitMoments,simple-kernels,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,wrong_output,False,1048434,,2877,,1051311,0.0,provider_reported,71.02217120002024,83.78006050002296,47,500000,True,66a09932-1522-4995-b3db-0a8e9ebbabde,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbAdam8bitMoments/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbAdam8bitMoments,simple-kernels,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,wrong_output,False,825056,,3741,,828797,0.0,provider_reported,74.12318950000918,86.2079580000136,54,500000,True,598aada4-483b-49a5-aa7f-8845b363d178,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbAdam8bitMoments/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbAdamWDecayStep,simple-kernels,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,796072,,3636,,799708,0.0,provider_reported,70.01453720004065,84.07509390002815,32,500000,True,db84d1d1-fc2d-40ed-9fb3-0ea5260c32dc,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbAdamWDecayStep/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbAdamWDecayStep,simple-kernels,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,1074280,,6643,,1080923,0.0,provider_reported,116.89893679996021,134.7430382000166,60,500000,True,4fea7177-caab-4579-bd74-0113d11f7324,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbAdamWDecayStep/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbBlockScaleQuant2,reductions-scans,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,976430,,2885,,979315,0.0,provider_reported,71.4037845999701,82.92614250001498,44,500000,True,8f7e1ec6-2e4f-4126-b481-58fc46c843b1,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbBlockScaleQuant2/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbBlockScaleQuant2,reductions-scans,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,1279284,,4828,,1284112,0.0,provider_reported,88.48067020002054,103.9434545999975,52,500000,True,66a9d22d-3ac3-4bd0-b98f-8b6f22ef49a3,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbBlockScaleQuant2/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbBlockwiseAbsmax,reductions-scans,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,795048,,3756,,798804,0.0,provider_reported,66.69373980001546,77.85960620001424,33,500000,True,2b50c7db-730c-473a-9330-74b7a715d85d,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbBlockwiseAbsmax/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbBlockwiseAbsmax,reductions-scans,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,791004,,7155,,798159,0.0,provider_reported,88.00962369999615,101.80341619998217,29,500000,True,60e5f909-af32-496d-b70b-63a033909790,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbBlockwiseAbsmax/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbDequantizeBlockwise,simple-kernels,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,wrong_output,False,794838,,3450,,798288,0.0,provider_reported,64.79555659997277,77.23375879996456,35,500000,True,9151582e-4b5d-4523-b59d-22cdd8aa9aa5,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbDequantizeBlockwise/codebuddy__minimax-m3__oob__r0/migration.json
