experiment_id,case_id,category,difficulty,harness,adapter,model,requested_model_id,reported_model_id,skill_condition,repeat,synthetic,eligible_for_scoring,funnel,migration_success,tokens_in,cached_input_tokens,tokens_out,reasoning_output_tokens,tokens_total,cost_usd,cost_source,migration_wall_clock_s,e2e_elapsed_s,iterations,token_budget,token_budget_exceeded,session_id,result_path
qoder-minimax-m3-hard50-v1,daliColorTwist,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,55.98196053199899,65.13097190799999,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliColorTwist/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,daliColorTwist,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,56.8301999209998,65.99783031799961,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliColorTwist/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,daliCropMirrorNormalize,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,56.692941741999675,65.66461090499979,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliCropMirrorNormalize/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,daliCropMirrorNormalize,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,75.38196543899903,84.5039269989993,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliCropMirrorNormalize/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,daliDct8x8,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,68.80589855499966,78.08750958000019,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliDct8x8/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,daliDct8x8,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,81.09467497800142,90.34984846999942,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliDct8x8/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,daliNormalizePermute,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,93.4630233099997,102.85316160299953,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliNormalizePermute/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,daliNormalizePermute,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,336.57055137800126,345.7715895879992,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliNormalizePermute/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,daliRandomResizedCrop,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,76.08365246100038,85.51639896399865,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliRandomResizedCrop/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,daliRandomResizedCrop,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,84.79567544400015,94.01321678800014,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliRandomResizedCrop/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,daliResizeBilinear,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,80.24255114399966,89.45062030599911,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliResizeBilinear/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,daliResizeBilinear,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,56.401161721998506,65.57549038300021,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliResizeBilinear/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,daliResizeCropMirror,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,351.1181469940002,360.7801097400006,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliResizeCropMirror/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,daliResizeCropMirror,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,126.4837002080003,135.90779084800124,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliResizeCropMirror/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,daliRotate,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,62.569949512000676,72.09591912399992,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliRotate/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,daliRotate,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,156.78498544800095,166.13648376399942,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliRotate/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,daliTransposeHwcChw,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,82.5129240440001,92.05908179899961,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliTransposeHwcChw/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,daliTransposeHwcChw,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,89.8438168190005,99.65235724800004,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliTransposeHwcChw/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,daliWarpAffine,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,missing,False,,,,,,,unavailable,3600.1337604869987,3600.170633463,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliWarpAffine/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,daliWarpAffine,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,85.1020532470011,94.73578257400004,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/daliWarpAffine/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,flashAttentionScoreValue,multi-kernel-pipelines,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,73.46358433400019,82.77991506800026,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/flashAttentionScoreValue/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,flashAttentionScoreValue,multi-kernel-pipelines,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,111.82519066500026,120.99366089799878,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/flashAttentionScoreValue/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,flashCausalMaskSoftmax,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,94.15537313499954,103.32313327500015,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/flashCausalMaskSoftmax/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,flashCausalMaskSoftmax,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,93.6377952139992,103.21978090999983,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/flashCausalMaskSoftmax/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,flashOnlineSoftmax,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,102.70653153700005,111.89233855899874,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/flashOnlineSoftmax/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,flashOnlineSoftmax,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,107.47170646499944,116.81058699700043,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/flashOnlineSoftmax/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,gemm,linear-algebra,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,62.52252926399888,72.16136158699919,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/gemm/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,gemm,linear-algebra,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,73.87190490600005,83.06196872800137,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/gemm/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,ggmlArgmaxRows,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,90.03158419000101,99.28286418099924,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/ggmlArgmaxRows/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,ggmlArgmaxRows,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,77.54902047300129,86.97563554500084,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/ggmlArgmaxRows/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,ggmlCausalSoftmax,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,64.3614355360005,73.9646097700006,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/ggmlCausalSoftmax/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,ggmlCausalSoftmax,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,87.23219162500027,96.82569177500045,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/ggmlCausalSoftmax/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,ggmlQ4Dequant,simple-kernels,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,77.49022758299907,86.73045599499892,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/ggmlQ4Dequant/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,ggmlQ4Dequant,simple-kernels,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,82.22549604800042,91.37930137200055,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/ggmlQ4Dequant/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,ggmlQuantizeQ8,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,wrong_output,False,,,,,,,unavailable,137.52978224800063,147.47794613000042,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/ggmlQuantizeQ8/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,ggmlQuantizeQ8,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,wrong_output,False,,,,,,,unavailable,122.55936362399916,132.07375801700073,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/ggmlQuantizeQ8/qoder__minimax-m3__with-sycl-skill__r0/migration.json
